OID_;Codigo;Municipio;Total;Mas65;Porcentaje
4081;46162;Massalavés;1632;332;20,34313725
4082;25131;Massalcoreig;599;137;22,87145242
4083;46163;Massalfassar;2574;370;14,37451437
4084;46164;Massamagrell;16132;2825;17,51177783
4085;46165;Massanassa;9845;1765;17,92788217
4086;17101;Massanes;803;165;20,54794521
4087;25132;Massoteres;223;33;14,79820628
4088;37184;Masueco;274;141;51,45985401
4089;10118;Mata de Alcántara;284;90;31,69014085
4090;40124;Mata de Cuéllar;259;63;24,32432432
4091;37186;Mata de Ledesma, La;85;36;42,35294118
4092;44146;Mata de los Olmos, La;257;67;26,07003891
4093;12075;Mata de Morella, la;169;29;17,15976331
4094;45095;Mata, La;823;227;27,58201701
4095;40123;Matabuena;183;40;21,8579235
4096;24097;Matadeón de los Oteros;229;84;36,68122271
4097;8120;Matadepera;9672;1666;17,22497932
4098;42110;Matalebreras;64;21;32,8125
4099;24098;Matallana de Torío;1278;354;27,69953052
4100;42111;Matamala de Almazán;266;111;41,72932331
4101;24099;Matanza;167;75;44,91017964
4102;38025;Matanza de Acentejo, La;9114;1399;15,35001097
4103;47082;Matapozuelos;1039;248;23,86910491
4104;8121;Mataró;129120;23096;17,88723668
4105;19173;Matarrubia;65;14;21,53846154
4106;12076;Matet;73;32;43,83561644
4107;49113;Matilla de Arzón;164;71;43,29268293
4108;47083;Matilla de los Caños;94;28;29,78723404
4109;37187;Matilla de los Caños del Río;639;148;23,16118936
4110;49114;Matilla la Seca;39;14;35,8974359
4111;40125;Matilla, La;80;28;35
4112;19174;Matillas;97;45;46,39175258
4113;26095;Matute;97;42;43,29896907
4114;37188;Maya, La;167;57;34,13173653
4115;49115;Mayalde;176;72;40,90909091
4116;47084;Mayorga;1471;405;27,53229096
4117;44147;Mazaleón;503;139;27,63419483
4118;45096;Mazarambroz;1258;264;20,98569157
4119;19175;Mazarete;31;14;45,16129032
4120;15045;Mazaricos;3806;1404;36,88912244
4121;34102;Mazariegos;217;68;31,33640553
4122;30026;Mazarrón;32988;6530;19,795077
4123;39041;Mazcuerras;2080;465;22,35576923
4124;19176;Mazuecos;270;94;34,81481481
4125;34103;Mazuecos de Valdeginate;93;44;47,31182796
4126;9206;Mazuela;59;29;49,15254237
4127;36027;Meaño;5314;1338;25,17877305
4128;9208;Mecerreyes;196;77;39,28571429
4129;28083;Meco;14903;1295;8,689525599
4130;6080;Medellín;2247;445;19,80418336
4131;50164;Mediana de Aragón;465;131;28,17204301
4132;5123;Mediana de Voltoya;119;25;21,00840336
4133;6081;Medina de las Torres;1163;344;29,57867584
4134;9209;Medina de Pomar;5834;1315;22,54028111
4135;47086;Medina de Rioseco;4550;1068;23,47252747
4136;47085;Medina del Campo;20271;4440;21,90321148
4137;11023;Medina Sidonia;11813;1910;16,16862778
4138;42113;Medinaceli;664;180;27,10843373
4139;5124;Medinilla;104;48;46,15384615
4140;39042;Medio Cudeyo;7606;1481;19,47146989
4141;8122;Mediona;2419;479;19,8015709
4142;19177;Medranda;63;29;46,03174603
4143;26096;Medrano;341;76;22,28739003
4144;47087;Megeces;433;142;32,79445727
4145;19178;Megina;35;11;31,42857143
4146;27029;Meira;1731;527;30,44482958
4147;36028;Meis;4796;1242;25,89658048
4148;45097;Mejorada;1293;347;26,83681361
4149;28084;Mejorada del Campo;23737;3127;13,17352656
4150;47088;Melgar de Abajo;120;46;38,33333333
4151;47089;Melgar de Arriba;153;55;35,94771242
4152;9211;Melgar de Fernamental;1553;486;31,29426916
4153;49116;Melgar de Tera;360;170;47,22222222
4154;34104;Melgar de Yuso;254;106;41,73228346
4155;46166;Meliana;10926;1981;18,13106352
4156;31164;Mélida;733;227;30,9686221
4157;15046;Melide;7427;1941;26,13437458
4158;52001;Melilla;86261;9318;10,8021006
4159;32046;Melón;1135;550;48,45814978
4160;40126;Melque de Cercos;59;30;50,84745763
4161;40127;Membibre de la Hoz;35;17;48,57142857
4162;37189;Membribe de la Sierra;111;51;45,94594595
4163;13054;Membrilla;5927;1276;21,52859794
4164;19179;Membrillera;102;50;49,01960784
4165;10119;Membrío;587;180;30,66439523
4166;25134;Menàrguens;789;205;25,98225602
4167;45098;Menasalbas;2544;737;28,97012579
4168;20901;Mendaro;1983;363;18,30559758
4169;48062;Mendata;379;86;22,69129288
4170;31165;Mendavia;3505;898;25,62054208
4171;31166;Mendaza;299;96;32,10702341
4172;48063;Mendexa;422;99;23,45971564
4173;31167;Mendigorria;1112;241;21,67266187
4174;34106;Meneses de Campos;120;43;35,83333333
4175;6082;Mengabril;489;100;20,44989775
4176;5125;Mengamuñoz;59;15;25,42372881
4177;23061;Mengíbar;9973;1430;14,33871453
4178;45099;Méntrida;5662;659;11,63899682
4179;48064;Meñaka;753;194;25,76361222
4180;50165;Mequinenza;2292;555;24,21465969
4181;17099;Meranges;97;22;22,68041237
4182;32047;Merca, A;1939;781;40,27849407
4183;7037;Mercadal, Es;5444;917;16,84423218
4184;6083;Mérida;59424;9753;16,41256058
4185;9213;Merindad de Cuesta-Urria;284;107;37,67605634
4186;9214;Merindad de Montija;730;249;34,10958904
4187;9906;Merindad de Río Ubierna;1436;346;24,09470752
4188;9215;Merindad de Sotoscueva;409;141;34,47432763
4189;9216;Merindad de Valdeporres;431;137;31,78654292
4190;9217;Merindad de Valdivielso;386;140;36,26943005
4191;39043;Meruelo;2174;318;14,6274149
4192;10120;Mesas de Ibor;162;74;45,67901235
4193;16124;Mesas, Las;2310;563;24,37229437
4194;5126;Mesegar de Corneja;57;31;54,38596491
4195;45100;Mesegar de Tajo;206;67;32,52427184
4196;15047;Mesía;2479;851;34,32835821
4197;50166;Mesones de Isuela;265;104;39,24528302
4198;13055;Mestanza;662;261;39,42598187
4199;31168;Metauten;289;91;31,48788927
4200;50167;Mezalocha;238;82;34,45378151
4201;44148;Mezquita de Jarque;87;33;37,93103448
4202;32048;Mezquita, A;1006;423;42,04771372
4203;10121;Miajadas;9503;2051;21,58265811
4204;50168;Mianos;28;13;46,42857143
4205;49117;Micereces de Tera;443;187;42,21218962
4206;34107;Micieces de Ojeda;71;34;47,88732394
4207;50169;Miedes de Aragón;429;124;28,9044289
4208;19181;Miedes de Atienza;54;29;53,7037037
4209;39044;Miengo;5059;908;17,94821111
4210;39045;Miera;386;130;33,67875648
4211;17105;Mieres;349;79;22,63610315
4212;33037;Mieres;37026;10668;28,81218603
4213;19182;Mierla, La;40;13;32,5
4214;37190;Mieza;189;124;65,60846561
4215;7902;Migjorn Gran, Es;1500;297;19,8
4216;45101;Miguel Esteban;4809;1001;20,81513828
4217;40128;Migueláñez;129;44;34,10852713
4218;13056;Miguelturra;15658;1857;11,8597522
4219;5127;Mijares;743;254;34,18573351
4220;29070;Mijas;86744;12422;14,32029881
4221;43083;Milà, El;191;43;22,51308901
4222;31169;Milagro;3470;571;16,45533141
4223;9218;Milagros;438;136;31,05022831
4224;37191;Milano, El;99;47;47,47474747
4225;19184;Millana;108;28;25,92592593
4226;10122;Millanes;255;77;30,19607843
4227;46167;Millares;341;109;31,96480938
4228;3086;Millena;242;73;30,16528926
4229;49118;Milles de la Polvorosa;208;79;37,98076923
4230;19183;Milmarcos;73;26;35,61643836
4231;21049;Minas de Riotinto;3778;859;22,73689783
4232;2048;Minaya;1483;426;28,7255563
4233;16125;Minglanilla;2237;445;19,89271346
4234;5128;Mingorría;377;110;29,17771883
4235;15048;Miño;6423;1530;23,82064456
4236;42115;Miño de Medinaceli;83;29;34,93975904
4237;42116;Miño de San Esteban;43;15;34,88372093
4238;19185;Miñosa, La;34;11;32,35294118
4239;16126;Mira;908;254;27,97356828
4240;10123;Mirabel;669;207;30,94170404
4241;19186;Mirabueno;78;38;48,71794872
4242;28085;Miraflores de la Sierra;6585;964;14,63933181
4243;31170;Mirafuentes;61;19;31,14754098
4244;25135;Miralcamp;1366;296;21,66910688
4245;19187;Miralrío;59;23;38,98305085
4246;46168;Miramar;2740;552;20,1459854
4247;44149;Mirambel;111;26;23,42342342
4248;31171;Miranda de Arga;852;242;28,40375587
4249;37192;Miranda de Azán;449;86;19,15367483
4250;9219;Miranda de Ebro;35528;7853;22,10369286
4251;37193;Miranda del Castañar;382;133;34,81675393
4252;6084;Mirandilla;1247;283;22,69446672
4253;9220;Miraveche;85;34;40
4254;43084;Miravet;685;198;28,90510949
4255;44150;Miravete de la Sierra;38;6;15,78947368
4256;5129;Mirón, El;114;64;56,14035088
4257;5130;Mironcillo;105;39;37,14285714
4258;5131;Mirueña de los Infanzones;84;40;47,61904762
4259;46169;Mislata;44320;8556;19,30505415
4260;36029;Moaña;19496;4211;21,59930242
4261;45102;Mocejón;5009;824;16,4503893
4262;19188;Mochales;42;27;64,28571429
4263;18132;Moclín;3613;877;24,27345696
4264;29071;Moclinejo;1244;193;15,51446945
4265;9221;Modúbar de la Emparedada;768;97;12,63020833
4266;15049;Moeche;1200;448;37,33333333
4267;35012;Mogán;20572;3336;16,21621622
4268;37194;Mogarraz;260;98;37,69230769
4269;46170;Mogente/Moixent;4326;912;21,08183079
4270;21050;Moguer;22061;2661;12,06200988
4271;10124;Mohedas de Granadilla;849;275;32,39104829
4272;45103;Mohedas de la Jara;399;158;39,59899749
4273;19189;Mohernando;174;34;19,54022989
4274;8138;Moià;6474;1146;17,70157553
4275;4064;Mojácar;7257;2119;29,19939369
4276;47090;Mojados;3311;552;16,67170039
4277;4903;Mojonera, La;9086;827;9,101915034
4278;49119;Molacillos;239;78;32,63598326
4279;28086;Molar, El;9291;1124;12,09772899
4280;43085;Molar, El;298;94;31,54362416
4281;41063;Molares, Los;3563;511;14,34184676
4282;49120;Molezuelas de la Carballeda;46;31;67,39130435
4283;19190;Molina de Aragón;3217;711;22,10133665
4284;30027;Molina de Segura;73498;9627;13,0983156
4285;24100;Molinaseca;891;223;25,02805836
4286;2049;Molinicos;829;328;39,56574186
4287;37195;Molinillo;42;23;54,76190476
4288;44151;Molinos;238;82;34,45378151
4289;42117;Molinos de Duero;158;40;25,3164557
4290;28087;Molinos, Los;4563;879;19,26364234
4291;8123;Molins de Rei;26104;4570;17,50689549
4292;39046;Molledo;1494;511;34,20348059
4293;25137;Mollerussa;14545;2109;14,49982812
4294;17106;Mollet de Peralada;197;59;29,94923858
4295;8124;Mollet del Vallès;51151;9101;17,79241853
4296;29072;Mollina;5341;1254;23,4787493
4297;17107;Molló;347;102;29,39481268
4298;25136;Molsosa, La;102;31;30,39215686
4299;18133;Molvízar;2748;575;20,92430859
4300;5132;Mombeltrán;934;340;36,40256959
4301;42118;Momblona;17;11;64,70588235
4302;49121;Mombuey;407;147;36,11793612
4303;18134;Monachil;8137;1180;14,50165909
4304;19191;Monasterio;14;5;35,71428571
4305;9223;Monasterio de la Sierra;40;16;40
4306;9224;Monasterio de Rodilla;164;50;30,48780488
4307;47091;Monasterio de Vega;79;32;40,50632911
4308;46171;Moncada;21875;4136;18,90742857
4309;9225;Moncalvillo;83;46;55,42168675
4310;12077;Moncofa;6958;1335;19,18654786
4311;29073;Monda;2762;448;16,22013034
4312;36030;Mondariz;4394;1376;31,31543013
4313;36031;Mondariz-Balneario;675;160;23,7037037
4314;19192;Mondéjar;2745;506;18,43351548
4315;27030;Mondoñedo;3480;1214;34,88505747
4316;50170;Monegrillo;389;128;32,90488432
4317;22155;Monesma y Cajigar;69;26;37,68115942
4318;6085;Monesterio;4267;806;18,88914929
4319;50171;Moneva;121;54;44,62809917
4320;49122;Monfarracinos;971;154;15,85993821
4321;15050;Monfero;1908;665;34,85324948
4322;22156;Monflorite-Lascasas;432;55;12,73148148
4323;37196;Monforte de la Sierra;61;41;67,21311475
4324;27031;Monforte de Lemos;18242;5395;29,57460805
4325;44152;Monforte de Moyuela;71;26;36,61971831
4326;3088;Monforte del Cid;8500;1154;13,57647059
4327;8128;Monistrol de Calders;716;168;23,46368715
4328;8127;Monistrol de Montserrat;3178;609;19,16299559
4329;37197;Monleón;96;43;44,79166667
4330;37198;Monleras;226;61;26,99115044
4331;3089;Monóvar/Monòver;12188;2654;21,7755169
4332;50172;Monreal de Ariza;193;75;38,86010363
4333;44153;Monreal del Campo;2522;489;19,38937351
4334;16128;Monreal del Llano;52;22;42,30769231
4335;31172;Monreal/Elo;480;61;12,70833333
4336;10125;Monroy;920;250;27,17391304
4337;44154;Monroyo;318;78;24,52830189
4338;37199;Monsagro;135;46;34,07407407
4339;5133;Monsalupe;60;27;45
4340;17109;Montagut i Oix;951;173;18,1913775
4341;44155;Montalbán;1237;352;28,45594179
4342;14040;Montalbán de Córdoba;4517;997;22,0721718
4343;16129;Montalbanejo;99;40;40,4040404
4344;16130;Montalbo;670;172;25,67164179
4345;2050;Montalvos;86;29;33,72093023
4346;49123;Montamarta;559;195;34,88372093
4347;12078;Montán;365;157;43,01369863
4348;10126;Montánchez;1654;513;31,01571947
4349;12079;Montanejos;544;141;25,91911765
4350;22157;Montanuy;215;58;26,97674419
4351;19193;Montarrón;28;10;35,71428571
4352;46173;Montaverner;1630;334;20,49079755
4353;43086;Montblanc;7433;1424;19,15780977
4354;43088;Montbrió del Camp;2985;443;14,84087102
4355;8125;Montcada i Reixac;36794;5659;15,38022504
4356;8130;Montclar;136;30;22,05882353
4357;31173;Monteagudo;1105;314;28,41628959
4358;16131;Monteagudo de las Salinas;119;43;36,13445378
4359;42119;Monteagudo de las Vicarías;179;75;41,89944134
4360;44156;Monteagudo del Castillo;51;14;27,45098039
4361;47092;Montealegre de Campos;103;30;29,12621359
4362;2051;Montealegre del Castillo;2038;504;24,73012758
4363;45104;Montearagón;522;130;24,90421456
4364;29903;Montecorto;572;135;23,6013986
4365;32049;Montederramo;705;316;44,82269504
4366;18135;Montefrío;5336;1247;23,36956522
4367;10127;Montehermoso;5680;1256;22,11267606
4368;29074;Montejaque;938;273;29,10447761
4369;18136;Montejícar;2072;448;21,62162162
4370;37200;Montejo;207;52;25,12077295
4371;40129;Montejo de Arévalo;174;72;41,37931034
4372;28088;Montejo de la Sierra;365;97;26,57534247
4373;40130;Montejo de la Vega de la Serrezuela;141;55;39,0070922
4374;42120;Montejo de Tiermes;148;59;39,86486486
4375;25139;Montellà i Martinet;596;142;23,82550336
4376;41064;Montellano;7014;1182;16,85201027
4377;14041;Montemayor;3851;837;21,73461439
4378;47093;Montemayor de Pililla;852;263;30,8685446
4379;37201;Montemayor del Río;267;108;40,4494382
4380;6086;Montemolín;1365;416;30,47619048
4381;42121;Montenegro de Cameros;51;30;58,82352941
4382;50173;Monterde;135;62;45,92592593
4383;44157;Monterde de Albarracín;57;27;47,36842105
4384;32050;Monterrei;2501;1115;44,58216713
4385;27032;Monterroso;3562;1171;32,87478944
4386;40131;Monterrubio;60;22;36,66666667
4387;37202;Monterrubio de Armuña;1319;132;10,0075815
4388;9226;Monterrubio de la Demanda;58;32;55,17241379
4389;6087;Monterrubio de la Serena;2312;685;29,62802768
4390;37203;Monterrubio de la Sierra;154;63;40,90909091
4391;46174;Montesa;1149;242;21,06179286
4392;45105;Montesclaros;389;168;43,18766067
4393;3903;Montesinos, Los;5123;1171;22,85770057
4394;8131;Montesquiu;1048;229;21,85114504
4395;25140;Montferrer i Castellbò;1081;215;19,88899167
4396;43089;Montferri;397;80;20,1511335
4397;25138;Montgai;655;216;32,97709924
4398;8126;Montgat;12260;1948;15,88907015
4399;13057;Montiel;1256;308;24,52229299
4400;6088;Montijo;15483;2999;19,36963121
4401;14042;Montilla;22633;4665;20,61149649
4402;18137;Montillana;1127;269;23,86867791
4403;46175;Montitxelvo/Montichelvo;588;146;24,82993197
4404;23062;Montizón;1635;384;23,48623853
4405;8132;Montmajor;472;130;27,54237288
4406;8133;Montmaneu;158;49;31,01265823
4407;43090;Montmell, El;1730;310;17,91907514
4408;8135;Montmeló;8798;1740;19,7772221
4409;25142;Montoliu de Lleida;493;124;25,15212982
4410;25141;Montoliu de Segarra;191;56;29,31937173
4411;50174;Montón;89;45;50,56179775
4412;9227;Montorio;152;43;28,28947368
4413;25143;Montornès de Segarra;91;37;40,65934066
4414;8136;Montornès del Vallès;16804;2640;15,71054511
4415;14043;Montoro;9231;1726;18,69786589
4416;43091;Mont-ral;169;39;23,07692308
4417;17110;Mont-ras;1672;376;22,48803828
4418;46176;Montroi/Montroy;3069;522;17,00879765
4419;43092;Mont-roig del Camp;12689;2377;18,73276066
4420;8137;Montseny;362;76;20,99447514
4421;46172;Montserrat;8655;1091;12,60543039
4422;7038;Montuïri;3087;639;20,69970845
4423;14044;Monturque;1948;359;18,42915811
4424;22158;Monzón;17362;3300;19,00702684
4425;34108;Monzón de Campos;596;151;25,33557047
4426;45106;Mora;9781;2118;21,65422758
4427;44158;Mora de Rubielos;1539;280;18,19363223
4428;43093;Móra d'Ebre;5585;1105;19,78513876
4429;43094;Móra la Nova;3120;648;20,76923077
4430;9228;Moradillo de Roa;163;60;36,80981595
4431;13058;Moral de Calatrava;5211;1078;20,68700825
4432;40132;Moral de Hornuez;47;24;51,06382979
4433;47094;Moral de la Reina;150;53;35,33333333
4434;49124;Moral de Sayago;259;90;34,74903475
4435;18138;Moraleda de Zafayona;3106;617;19,86477785
4436;10128;Moraleja;6685;1625;24,30815258
4437;28089;Moraleja de Enmedio;5294;704;13,29807329
4438;47095;Moraleja de las Panaderas;47;16;34,04255319
4439;5134;Moraleja de Matacabras;52;20;38,46153846
4440;49126;Moraleja de Sayago;283;114;40,28268551
4441;49125;Moraleja del Vino;1740;343;19,71264368
4442;47096;Morales de Campos;141;52;36,87943262
4443;49128;Morales de Rey;570;218;38,24561404
4444;49129;Morales de Toro;940;273;29,04255319
4445;49130;Morales de Valverde;155;86;55,48387097
4446;49127;Morales del Vino;3030;513;16,93069307
4447;49131;Moralina;232;82;35,34482759
4448;28090;Moralzarzal;13573;1797;13,23951963
4449;36032;Moraña;4121;1087;26,37709294
4450;37204;Morasverdes;245;112;45,71428571
4451;50175;Morata de Jalón;1077;343;31,84772516
4452;50176;Morata de Jiloca;260;83;31,92307692
4453;28091;Morata de Tajuña;7924;1362;17,18828874
4454;30028;Moratalla;7797;1877;24,07336155
4455;19194;Moratilla de los Meleros;102;39;38,23529412
4456;34109;Moratinos;63;30;47,61904762
4457;10129;Morcillo;371;111;29,91913747
4458;33038;Morcín;2543;684;26,89736532
4459;1039;Moreda de Álava/Moreda Araba;209;48;22,96650718
4460;18909;Morelábor;589;172;29,20203735
4461;43095;Morell, El;3732;493;13,21007503
4462;12080;Morella;2406;644;26,76641729
4463;19195;Morenilla;50;15;30
4464;31174;Morentin;116;26;22,4137931
4465;43096;Morera de Montsant, La;163;36;22,08588957
4466;6089;Morera, La;714;189;26,47058824
4467;49132;Moreruela de los Infanzones;334;133;39,82035928
4468;49133;Moreruela de Tábara;310;136;43,87096774
4469;50177;Morés;338;119;35,20710059
4470;48066;Morga;408;115;28,18627451
4471;14045;Moriles;3721;629;16,90405805
4472;37205;Morille;227;70;30,83700441
4473;37206;Moríñigo;96;30;31,25
4474;37207;Moriscos;487;40;8,213552361
4475;42123;Morón de Almazán;191;74;38,7434555
4476;41065;Morón de la Frontera;27582;5315;19,26981365
4477;37208;Moronta;75;38;50,66666667
4478;50178;Moros;304;114;37,5
4479;36033;Mos;15190;3169;20,86240948
4480;44159;Moscardón;53;13;24,52830189
4481;44160;Mosqueruela;531;156;29,37853107
4482;28092;Móstoles;209639;44507;21,23030543
4483;16132;Mota de Altarejos;32;14;43,75
4484;16133;Mota del Cuervo;6035;1166;19,32062966
4485;47097;Mota del Marqués;349;122;34,95702006
4486;16134;Motilla del Palancar;5964;968;16,23071764
4487;2052;Motilleja;605;143;23,63636364
4488;18140;Motril;58545;9219;15,74686139
4489;35013;Moya;7833;1620;20,68173114
4490;16135;Moya;129;59;45,73643411
4491;50179;Moyuela;262;113;43,12977099
4492;37209;Mozárbez;507;96;18,93491124
4493;40134;Mozoncillo;851;228;26,7920094
4494;50180;Mozota;124;47;37,90322581
4495;47098;Mucientes;642;164;25,54517134
4496;34110;Mudá;81;23;28,39506173
4497;47099;Mudarra, La;156;60;38,46153846
4498;19196;Muduex;101;29;28,71287129
4499;50181;Muel;1436;301;20,96100279
4500;50182;Muela, La;6125;585;9,551020408
4501;49134;Muelas de los Caballeros;171;68;39,76608187
4502;49135;Muelas del Pan;607;256;42,17462932
4503;31175;Mues;85;34;40
4504;49136;Muga de Sayago;350;125;35,71428571
4505;15051;Mugardos;5226;1539;29,4489093
4506;32051;Muíños;1447;651;44,98963372
4507;30029;Mula;17074;2758;16,15321542
4508;48068;Mundaka;1862;491;26,36949517
4509;50183;Munébrega;360;119;33,05555556
4510;2053;Munera;3433;809;23,5653947
4511;48069;Mungia;17701;3084;17,42274448
4512;44161;Muniesa;571;189;33,09982487
4513;26098;Munilla;108;21;19,44444444
4514;48007;Munitibar-Arbatzegi Gerrikaitz;484;102;21,07438017
4515;8129;Muntanyola;655;93;14,19847328
4516;5135;Muñana;342;102;29,8245614
4517;5136;Muñico;80;30;37,5
4518;5138;Muñogalindo;325;103;31,69230769
4519;5139;Muñogrande;71;30;42,25352113
4520;5140;Muñomer del Peco;108;23;21,2962963
4521;40135;Muñopedro;315;124;39,36507937
4522;5141;Muñopepe;99;40;40,4040404
4523;5142;Muñosancho;91;43;47,25274725
4524;5143;Muñotello;66;25;37,87878788
4525;40136;Muñoveros;141;42;29,78723404
4526;8139;Mura;231;50;21,64502165
4527;27033;Muras;611;254;41,57119476
4528;31176;Murchante;4135;696;16,83192261
4529;30030;Murcia;460349;73687;16,00676878
4530;50184;Murero;97;32;32,98969072
4531;24101;Murias de Paredes;367;163;44,41416894
4532;47100;Muriel;117;62;52,99145299
4533;42124;Muriel de la Fuente;54;23;42,59259259
4534;42125;Muriel Viejo;82;26;31,70731707
4535;31177;Murieta;359;83;23,11977716
4536;50185;Murillo de Gállego;187;41;21,92513369
4537;26099;Murillo de Río Leza;1617;378;23,37662338
4538;31178;Murillo el Cuende;673;134;19,91084695
4539;31179;Murillo el Fruto;665;167;25,11278195
